,Style Name,IMAGE,Resonance_code,TAGS: Material,TAGS: Color,TAGS: Body,id
3924, Boxy Shirt - White in Oxford Cotton,,KT-3029 CTNOX WHITUM,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Primary white,  Bright High,  Contrast Low, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recszokWCeOcWlNjK
3925, Boxy Shirt - Viridian in Oxford Cotton,,KT-3029 CTNOX VIRIZH,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Primary darkslategray, Secondary darkolivegreen,  Bright Low,  Contrast Low, Field Large, Genre Nature","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recB61Ba26gKxg0Dh
3926, Boxy Shirt - Viridian in Light Weight Cotton,XQLVoMHpTzCRaRR6NDcr__0016_Boxy%20Shirt%20Viridian%20Front.jpg (https://dl.airtable.com/jZuFzLDIT1q6Youxl8Pe_XQLVoMHpTzCRaRR6NDcr__0016_Boxy%2520Shirt%2520Viridian%2520Front.jpg),KT-3029 CTW70 VIRIZH,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary darkslategray, Secondary darkolivegreen,  Bright Low,  Contrast Low, Field Large, Genre Nature","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recjXVsapZHmh38k5
3927, Boxy Shirt - TURQUOISE GINGHAM in Light Weight Cotton,aRDHRsERYSrmabk031uw_Boxy%20Shirt%20-%20Turquise%20Gingham_0002_Background.jpg (https://dl.airtable.com/wGRvBZblRnqCkhZtpqjL_aRDHRsERYSrmabk031uw_Boxy%2520Shirt%2520-%2520Turquise%2520Gingham_0002_Background.jpg),KT-3029 CTW70 TURQXM,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary indianred, Secondary darkseagreen,  Bright Medium,  Contrast Low, Field Large, Genre Whimsy","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recxXHpH2u1SER5Tj
3928, Boxy Shirt - Navy Prep Stripe (R) in Light Weight Cotton,glaQEFlQT1iYSDg1jhQj_6.22_TheKit_OnModel10466.jpg (https://dl.airtable.com/hkLnCNd8RqGnmuXBiOYM_glaQEFlQT1iYSDg1jhQj_6.22_TheKit_OnModel10466.jpg),KT-3029 CTW70 NAVYHN,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill","Primary whitesmoke, Secondary darkslategray,  Bright High,  Contrast Medium, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recHd2TRfCoI5kKPX
3929, Boxy Shirt - KIT Blue Bandana in Oxford Cotton,7QOMej4RDqsmcV0HR31d_Boxy-Shirt---KIT-Blue-Bandana-1.jpg (https://dl.airtable.com/U5TnGgxyQucy30ePjrBa_7QOMej4RDqsmcV0HR31d_Boxy-Shirt---KIT-Blue-Bandana-1.jpg),KT-3029 CTNOX KITBYI,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Primary grey, Secondary lightsteelblue,  Bright High,  Contrast Low, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recs2UyFmSyixwhn3
3930, Boxy Shirt - Blue Gingham in Oxford Cotton,AcDy0u1R16KkAS1FUnA7_Boxy-Shirt-Blue-Gingham-1.jpg (https://dl.airtable.com/joWVvYcyTluyUs16QhzU_AcDy0u1R16KkAS1FUnA7_Boxy-Shirt-Blue-Gingham-1.jpg),KT-3029 CTNOX BLUGAC,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Primary midnightblue,  Bright Low,  Contrast Low, Field Large, Genre Plaid","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recIYUNdag1nNSGHk
3931, Boxy Shirt -  in Light Weight Cotton,,KT-3029 CTW70 ,"Chief Cotton, Weave Woven Non Stretch, GSM <100, Type Twill",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recBdA347z4m0mphM
3932, Boxy Rugby Shirt - Sport Yellow Rugby Stripe in Heavy French Terry,3kDpHrzTTla0DJKRMxRQ_Rugby-Yellow-Sport-1.jpg (https://dl.airtable.com/uatVcX1yS0uMZKW4sts9_3kDpHrzTTla0DJKRMxRQ_Rugby-Yellow-Sport-1.jpg),KT-3034 CTF19 SPORUC,"Chief Cotton, Weave Knit, GSM >400, Type Terry","Primary sandybrown, Secondary steelblue,  Bright Medium,  Contrast Low, Field Large, Genre Stripe","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",rechVR69oChdpgEm8
3933, Boxy Rugby Shirt - Infrared Rugby Stripe in Heavy French Terry,oHQaIkbARhW4EXHuzM8T_Rugby-Infrared-1.jpg (https://dl.airtable.com/PqsH5zNLTByBF9KsF12w_oHQaIkbARhW4EXHuzM8T_Rugby-Infrared-1.jpg),KT-3034 CTF19 INFRYO,"Chief Cotton, Weave Knit, GSM >400, Type Terry","Primary crimson, Secondary lightsteelblue,  Bright Medium,  Contrast Low, Field Large, Genre Geometric","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recLDArWVQH0SdN88
3934, Boxy Rugby Shirt - Army  Black Rugby Stripe in Heavy French Terry,uDjALk9jT6G0DlPDycGk_Boxy-Rugby-Shirt-Army-Black-Rugby-Stripe-1.jpg (https://dl.airtable.com/bxTEaK7TfiMsMel2LwB2_uDjALk9jT6G0DlPDycGk_Boxy-Rugby-Shirt-Army-Black-Rugby-Stripe-1.jpg),KT-3034 CTF19 ARMYTN,"Chief Cotton, Weave Knit, GSM >400, Type Terry","Primary Green, Primary Black, Field Large, Bright Medium, Contrast Medium, Genre Stripe","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Sleeve None, Detail Gathering, Body Top 3, ",recKcFg8BOs8KlmAV
3935, Boxy Jumpsuit - Sport Yellow in Light Cotton Slub,j9ifOcFRTAO0ck7gGCL2__0064_Boxy%20Jumpsuit%20Yellow%20Front.jpg (https://dl.airtable.com/6q9JJ2oQJC2jAaypywNX_j9ifOcFRTAO0ck7gGCL2__0064_Boxy%2520Jumpsuit%2520Yellow%2520Front.jpg),KT-2011 LTCSL SPORTD,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary sandybrown,  Bright High,  Contrast Low, Field Large, Genre Plaid","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recWvZMDrmMYzOHvm
3936, Boxy Jumpsuit - Olive in Light Cotton Slub,QHrrgPQaTbqmZ0ZVzllO_Boxy-Jumpsuit---Olive1.jpg (https://dl.airtable.com/lmmcJ9FcSJSV3sS9rCll_QHrrgPQaTbqmZ0ZVzllO_Boxy-Jumpsuit---Olive1.jpg),KT-2011 LTCSL TRGN4B,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary darkolivegreen,  Bright Medium,  Contrast Low, Field Large, Genre Nature","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recd6Ux8ErJ4eViV3
3937, Boxy Jumpsuit - Navy Prep Stripe (R) in Light Cotton Slub,,KT-2011 LTCSL NAVYHN,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary whitesmoke, Secondary darkslategray,  Bright High,  Contrast Medium, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recaJuLiOjJ8FD11z
3938, Boxy Jumpsuit - Navy Medallions in Light Cotton Slub,UKtOFZu2TmmnD3W02JoB__0002_Background.jpg (https://dl.airtable.com/Qcvty26SwCVgtZQLeInR_UKtOFZu2TmmnD3W02JoB__0002_Background.jpg),KT-2011 LTCSL NAVYYJ,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary slategray, Secondary black,  Bright Low,  Contrast Low, Field Medium, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",rectv1vJ7Xh5CLSfL
3939, Boxy Jumpsuit - Green Prep Stripe (R) in Light Cotton Slub,FAija3jnSWyjLJzoKtb0_6.22_TheKit_OnModel10249.jpg (https://dl.airtable.com/eVvlBLr4SwNBhPvCxHWm_FAija3jnSWyjLJzoKtb0_6.22_TheKit_OnModel10249.jpg),KT-2011 LTCSL GRNPXS,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary slategray, Secondary whitesmoke,  Bright High,  Contrast Low, Field Large, Genre Cartoon","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recRzcSeYBODk3E2n
3940, Boxy Jumpsuit - Dusk in Pakistani Cotton,5kMtSsnoT2gpGo2ynayA_Boxy-Jumpsuit-Dusk-1.jpg (https://dl.airtable.com/CRJXnfoQuaJ1CJHRKTs0_5kMtSsnoT2gpGo2ynayA_Boxy-Jumpsuit-Dusk-1.jpg),KT-2011 CTPKT DUSKGD,"Chief Cotton, Weave Woven Non Stretch, GSM 250-300, Type Twill","Primary Pink, Field Solid, Bright Low","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",rec5zwdDGh274s9dZ
3941, Boxy Jumpsuit - Cut Paper in Oxford Cotton,LDNvP1aPQdaCXkr6vgCi_Boxy-Jumpsuit-Cut-Paper-1.jpg (https://dl.airtable.com/D9BN1kEXRki45i0yyBBD_LDNvP1aPQdaCXkr6vgCi_Boxy-Jumpsuit-Cut-Paper-1.jpg),KT-2011 CTNOX CUTPYS,"Chief Cotton, Weave Woven Non Stretch, GSM 130-160, Type Plain","Primary Purple, Secondary Red, Field Large, Contrast High, Bright Medium, Genre Blocking","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recymiRUjgsWA8USp
3942, Boxy Jumpsuit - Blush Marble in Light Cotton Slub,XDn7ErlrSGqrNOhz7uzo_Boxy%20Jumpsuit%20-%20Blush%20Marble_0002_Background.jpg (https://dl.airtable.com/eNCOn8xFTGWVk90smLDR_XDn7ErlrSGqrNOhz7uzo_Boxy%2520Jumpsuit%2520-%2520Blush%2520Marble_0002_Background.jpg),KT-2011 LTCSL BLUSQM,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary silver, Secondary salmon,  Bright High,  Contrast Low, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",rec113fCqxXVsp3kF
3943, Boxy Jumpsuit - Blue Scribble Floral in Light Cotton Slub,koVbTIxlTmirfeN3K7nu__0066_Boxy%20Jumpsuit%20Blue%20Scribble%20Floral%20Front.jpg (https://dl.airtable.com/kZodtcYWT3owix7jobry_koVbTIxlTmirfeN3K7nu__0066_Boxy%2520Jumpsuit%2520Blue%2520Scribble%2520Floral%2520Front.jpg),KT-2011 LTCSL SCRIDC,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain","Primary midnightblue, Secondary darkseagreen,  Bright Low,  Contrast Low, Field Medium, Genre Whimsy","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",recBSPAJm9nNUFM20
3944, Boxy Jumpsuit -  in Light Cotton Slub,,KT-2011 LTCSL ,"Chief Cotton, Weave Woven Non Stretch, GSM 100-130, Type Plain",,"Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, Body Top 3, Sleeve None, Length Medium, ",rec4PAddKvoftG0kK
3945, BONITA - UNICORN in Charmeuse,,NF-3000 CHR16 UNICOD,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Primary gainsboro, Secondary darkslategray,  Bright Medium,  Contrast Low, Field Medium, Genre Nature","Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",recq764dfuebpOUG9
3946, BONITA - PEYOTE in Spring Stretch Illusion,,NF-3000 STI PYOTRF,None,"Primary darkslategray, Secondary palevioletred,  Bright Medium,  Contrast Low, Field Medium, Genre Floral","Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",recQPAMOHAXrujl4V
3947, BONITA - PEPPE PURPLE in Spring Stretch Illusion,,NF-3000 STI PPPPUS,None,"Primary wheat, Secondary darkslategray,  Bright Medium,  Contrast Low, Field Medium, Genre Floral","Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",recZ0fUidtfq7tdDv
3948, BONITA - BLACK in Spring Stretch Illusion,,NF-3000 STI BLACKA,None,"Primary silver, Secondary dimgrey,  Bright Medium,  Contrast Low, Field Medium, Genre Stripe","Use Day, Use Work, Use Weekend, Fit Relaxed, Detail Soft, ",reckuHRWX7uW80C2q
3949, Bomber Cardigan - Self Fabric Color in Heavy Rayon Jersey,,KT-4003 RYJHV SELF--,"Chief Rayon, Weave Knit, GSM >400, Type Double Knit","Primary darkgray, Secondary lightgray,  Bright Medium,  Contrast Low, Field Large, ","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recWMpbdQiA1Aw2pE
3950, Bomber Cardigan - Plum in Heavy Rayon Jersey,WzJgqTBUQW29kTYjqASE_Bomber-Jacket---Plum-3.jpg (https://dl.airtable.com/94jKDoISaSuCYKci0Txx_WzJgqTBUQW29kTYjqASE_Bomber-Jacket---Plum-3.jpg),KT-4003 RYJHV PLUMXD,"Chief Rayon, Weave Knit, GSM >400, Type Double Knit","Primary Purple, Field Solid, Bright Medium","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",rectwn67LuGuTV30J
3951, Bomber Cardigan - Navy White Paisley in Heavy Rayon Jersey,dwk3KtIZSc2untedTvZ7_Bomber-Jacket---Navy-White-Paisley-1.jpg (https://dl.airtable.com/RxykYmrBTu2AlUPvrmiM_dwk3KtIZSc2untedTvZ7_Bomber-Jacket---Navy-White-Paisley-1.jpg),KT-4003 RYJHV NAVYWQ,"Chief Rayon, Weave Knit, GSM >400, Type Double Knit","Primary White, Secondary Blue, Field Small, Bright Medium, Contrast Medium, Genre Floral","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recoj3qad8PNhR92d
3952, Bomber Cardigan - KIT Blue in Heavy Rayon Jersey,,KT-4003 RYJHV KITBCG,"Chief Rayon, Weave Knit, GSM >400, Type Double Knit","Primary darkgray,  Bright Medium,  Contrast Low, Field Large, Genre Jewel","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recBymios20Ipohwz
3953, Bomber Cardigan - Bleached Primrose Stripe in Heavy Rayon Jersey,GqQzsO3SQ4WnzxEY0Unk_Bomber-Jacket---Bleached-Primrose-Stripe-1.jpg (https://dl.airtable.com/lXHSZwfMRPSGLzEOFKGy_GqQzsO3SQ4WnzxEY0Unk_Bomber-Jacket---Bleached-Primrose-Stripe-1.jpg),KT-4003 RYJHV BLACBR,"Chief Rayon, Weave Knit, GSM >400, Type Double Knit","Genre Floral, Genre Stripe, Primary Blue, Secondary Ivory, Field Small, Contrast Medium, Bright Low","Use Day, Use Weekend, Use Work, Fit Relaxed, Detail Soft, ",recr952oHAu3tkYG9
3954, Bohemian Blouse - YELLOW PARADISE ORCHID in Crepe de Chine 16mm,,TK-3012 CDC16 YLLOAB,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Contrast Low, Bright Low, Genre Floral, Field Small, Secondary Red, Primary Yellow","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recI1TtWAeKLMVrCa
3955, Bohemian Blouse - Water Petals  in Double Georgette,,TK-3012 GGT16 BLUFFS,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Blue, Secondary Blue, Field Small, Contrast Medium, Bright Medium, Genre Floral, Genre Stripe","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recel3Lom6r7mkM2P
3956, Bohemian Blouse - Sunset Pink Paisley  in Crepe de Chine 16mm,,TK-3012 CDC16 SUNSQW,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Pink, Secondary Blue, Contrast Low, Field Medium, Bright Medium, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",rec4yGl7PALeJLt7a
3957, Bohemian Blouse - Spring Showers in Stretch Georgette,,TK-3012 SGT19 IVORQH,"Chief Silk, Weave Woven Stretch, GSM 130-160, Type Georgette","Primary Ivory, Secondary Black, Field Medium, Contrast High, Bright Medium","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recXRP1ygpsTdBPRg
3958, Bohemian Blouse - Spring Navy in Crepe de Chine 16mm,,TK-3012 CDC16 SPRIBE,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Blue, Field Solid, Bright Low","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recRcSkB4URBCjca5
3959, Bohemian Blouse - sky blue posy  in Silk Cotton,,TK-3012 SLCTN SKYBGM,"Chief Silk, GSM 100-130, Weave Woven Non Stretch, Type Plain","Primary Blue, Primary Red, Field Small, Contrast Medium, Bright Medium, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",receJTj3EDpNMUJ3l
3960, Bohemian Blouse - Safari Floral in Crepe de Chine 16mm,DmdPMvuYQmiCbRyRob16_TK-3012-CDC16-SAFABR_25178.jpg (https://dl.airtable.com/gGqwSJ6iQReiJeMdQnxt_DmdPMvuYQmiCbRyRob16_TK-3012-CDC16-SAFABR_25178.jpg),TK-3012 CDC16 SAFABR,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Beige, Secondary White, Field Medium, Bright Low, Genre Floral, Contrast Medium","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recmnxHk3HgLZALI4
3961, Bohemian Blouse - Red Magnolia  in Crepe de Chine 16mm,vIg5Ze4KT3mArwY6ko1y_TK-3012-CDC16-RDMAFZ_25113.jpg (https://dl.airtable.com/3M4Qm7DiRhKMu0WE7QX5_vIg5Ze4KT3mArwY6ko1y_TK-3012-CDC16-RDMAFZ_25113.jpg),TK-3012 CDC16 RDMAFZ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Brown, Secondary Ivory, Field Medium, Bright Medium, Contrast High, Genre Floral, Genre Nature","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",reci6p6zyJoCVBTgt
3962, Bohemian Blouse - Persimmon Batik in Crepe de Chine 16mm,,TK-3012 CDC16 SINGUS,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Red, Secondary White, Field Medium, Contrast Medium, Bright Medium, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",reclDSNLkjliB893W
3963, Bohemian Blouse - Nighttime Bazaar in Double Georgette,,TK-3012 GGT16 NIGHVC,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Primary Black, Primary Beige, Field Small, Contrast Medium, Bright Medium, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recJhqch9qUIwyxAl
3964, Bohemian Blouse - Night Tiger  in Charmeuse,,TK-3012 CHR16 NIGHWU,"Chief Silk, Weave Woven Non Stretch, GSM 130-160","Primary Black, Secondary Pink, Field Medium, Contrast Medium, Bright Medium, Genre Animal","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recoJRk45Qq87KJin
3965, Bohemian Blouse - Navy Wallflower in Crepe de Chine 16mm,,TK-3012 CDC16 BLUFVZ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Blue, Secondary Gray, Field Medium, Contrast Medium, Bright Medium, Genre Floral, Genre Nature","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recYcLnvmnttFY6W2
3966, Bohemian Blouse - Moonlight Safari in Double Georgette,Jcb97WknRuqEf3e0aSWt_TK-3012-GGT16-MOONVF_23062.jpg (https://dl.airtable.com/WSirwVTfRoOUXjwykMjQ_Jcb97WknRuqEf3e0aSWt_TK-3012-GGT16-MOONVF_23062.jpg),TK-3012 GGT16 MOONVF,"Chief Silk, Weave Woven Non Stretch, GSM 100-130, Type Sheer, Type Georgette","Contrast High, Bright Low, Genre Floral, Field Small, Primary Black, Field Medium","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",rec1E62qnSoXSm9nR
3967, Bohemian Blouse - Japanese Garden  in Crepe de Chine 16mm,,TK-3012 CDC16 JAPAQT,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Contrast Low, Bright Low, Genre Floral, Field Medium, Secondary Blue, Primary Black","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",rectMMaPHpqn1gpLd
3968, Bohemian Blouse - Ivory Paisley  in Crepe de Chine 16mm,ZuTM1JZXTtSxZcHU3dfh_Tucker%20Product%20Shoot3368.jpg (https://dl.airtable.com/h9VD6qbnRBqQL5w9QWJQ_ZuTM1JZXTtSxZcHU3dfh_Tucker%2520Product%2520Shoot3368.jpg),TK-3012 CDC16 IVORFW,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary White, Secondary Pink, Field Medium, Contrast Medium, Bright High, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recDJ8QWtjVaEJOUI
3969, Bohemian Blouse - HOT PINK MINI FLORAL in Crepe de Chine 16mm,,TK-3012 CDC16 HOTPKD,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Contrast Low, Bright Medium, Genre Floral, Field Small, Secondary White, Primary Pink","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recrzGz4ESfoAdm31
3970, Bohemian Blouse - Hibiscus Bloom in Silk Cotton,dTV40KWbQXGECRW3eiEh_TK-3012-SLCTN-HIBIAP_22524.jpg (https://dl.airtable.com/BoFzpRTgTK6rIL4CIw6t_dTV40KWbQXGECRW3eiEh_TK-3012-SLCTN-HIBIAP_22524.jpg),TK-3012 SLCTN HIBIAP,"Chief Silk, GSM 100-130, Weave Woven Non Stretch, Type Plain","Primary Blue, Field Large, Secondary Green, Contrast Medium, Bright Medium, Genre Floral","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recwPuh6XWNdlztj2
3971, Bohemian Blouse - GREEN PARADISE ORCHID in Crepe de Chine 16mm,,TK-3012 CDC16 GRNPFG,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Green, Secondary Orange, Field Small, Contrast Medium, Bright Medium, Genre Floral, Genre Nature","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recXxKoTxSQYmtVEg
3972, Bohemian Blouse - Grass Vine Floral in Crepe de Chine 16mm,,TK-3012 CDC16 GRASVJ,"Chief Silk, Weave Woven Non Stretch, GSM 130-160, Type Crepe","Primary Green, Secondary White, Field Small, Contrast Low, Bright Medium, Genre Nature","Body Top 3, Fit Relaxed, Use Day, Use Work, Length Medium, Sleeve Long, Neck V, Detail Cuff Elastic, Detail Gathering, Detail Soft",recQ3hsXS7d4oazDF
